SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
6.662501228713035,2.9408745827406086,4.308749192135819,1.2436041941204403,Iris-versicolor
6.644247323614043,3.2689530084428924,4.538776727444793,1.2392369590477181,Iris-versicolor
7.163480116527114,2.9898207991312793,6.585526476224727,1.8367084642195357,Iris-virginica
5.4674155272203935,2.55002714309728,3.6845058327337403,1.3671513852367427,Iris-versicolor
5.114332475660128,3.721061222909198,1.1711473210059613,0.4352292335962509,Iris-setosa
5.222636898637258,3.3868231131841093,1.9681108883735936,0.4431782145715122,Iris-setosa
5.076853538274884,3.178746275842964,1.3337458204758534,0.10856167273427192,Iris-setosa
6.666962182815594,2.9059683161398486,4.391121473185798,1.0878444690325713,Iris-versicolor
5.549180206151957,3.0282100488215553,3.930380387628359,0.9944043373312828,Iris-versicolor
5.194107963055725,3.9265889699225647,1.5842492603430631,0.45632333452753593,Iris-setosa
5.04501146687014,3.235794856678129,1.8569483762713381,0.5201128466315011,Iris-setosa
4.668085015342646,2.4983213468987757,3.172995783550355,0.9704264311128391,Iris-versicolor
5.6035400551271755,2.6849405582413963,4.583318543892912,1.3817087467325082,Iris-versicolor
6.394959959045695,2.9573480427729235,4.427069033136483,1.483716276826565,Iris-versicolor
5.370636418540215,2.5234896750570557,4.817161281667708,2.1198458958803137,Iris-virginica
4.865706154544433,2.911970195229474,1.1188266320596725,-0.07504226452373419,Iris-setosa
6.10403433356511,3.065404877123694,5.480961285055951,2.073621467033001,Iris-virginica
5.033952536673066,2.2465142463289602,3.274269739950736,1.2002233316352748,Iris-versicolor
4.71717329063679,3.025391853066545,1.4253374771177085,0.33510260739399095,Iris-setosa
7.646722195074657,3.92870920905154,6.50211235179981,1.7435215227356462,Iris-virginica
6.936872884158991,3.1526435075360912,4.972282647511627,2.3243790133373627,Iris-virginica
6.784424626672693,2.903818148343312,5.644230252308168,2.168371855203853,Iris-virginica
4.9831718920887385,3.6635427509437335,1.4491862941877711,0.28894903300068847,Iris-setosa
6.0093048556367625,3.608031362136259,5.74269749127751,2.3183686174631903,Iris-virginica
6.650866128239436,2.738955314329243,4.514720536923395,1.034501023557512,Iris-versicolor
5.195696042825813,3.286836349356685,1.3480743689713066,0.6555822162323481,Iris-setosa
6.755863963393433,3.1357678661048074,5.726753132996762,2.4852680531429607,Iris-virginica
5.733954470348483,2.907196366748203,5.14640733788108,1.6931074140456963,Iris-versicolor
5.0846972169033,3.1918980648806548,1.8160038494345205,-0.021555626424191232,Iris-setosa
6.539283840136322,3.059731967555798,6.2231140162242555,2.380347083719662,Iris-virginica
5.299150836829577,3.187367297682603,1.7006753184447427,0.06360329514442845,Iris-setosa
6.3666460503968745,3.2691189007335204,4.985529548646863,2.0780782315340995,Iris-virginica
5.541424159529555,2.327790786067435,4.009785831579067,1.1269571463735073,Iris-versicolor
5.9157531461704185,2.166345295305839,4.863553873595675,1.4783148625329312,Iris-virginica
6.399467891693521,2.6408361077418583,5.5860981755406005,,Iris-virginica
5.798335542320356,2.796234497392125,4.867627432636182,2.412749052515826,Iris-virginica
4.992896968728704,3.306176825331534,1.3660568714711068,0.31561773812055893,Iris-setosa
6.928052153239917,2.5990884442154,6.028073870551557,1.7710919995887866,Iris-virginica
4.724790781953149,2.5435260037108804,3.4082082929220423,0.7324351774885978,Iris-versicolor
5.1108208132016815,3.7565130863415126,1.1209207545965227,0.6990413854245539,Iris-setosa
4.412882896495191,3.383618457117757,1.5858269436479102,0.4717052802175059,Iris-setosa
6.791587946256064,3.392634185050468,5.982792712377115,2.4539178224366878,Iris-virginica
5.123310144192607,4.392131193680643,1.6138019465650724,0.30650113861952843,Iris-setosa
4.886671335226815,3.68031972679097,1.6585388400097592,0.0775591591955635,Iris-setosa
4.194762596235646,3.1504020289417585,1.041170435639258,0.14590148199894548,Iris-setosa
5.661308441548457,2.808735181231854,5.14646182922471,1.857693350085842,Iris-virginica
4.116333948762989,3.3478857032859404,1.0935371271773304,-0.03968095605022376,Iris-setosa
6.4957124173922045,3.490381406939584,5.380342972168401,2.5538543630594437,Iris-virginica
4.067919252698327,3.1612312026908227,0.9261592203636044,0.17302391453833985,Iris-setosa
5.690198184575018,3.9126807095604064,1.60536291546671,0.371486810802613,Iris-setosa
5.795896095015771,3.8782072869956976,1.8125926748517225,0.5319367285320872,Iris-setosa
7.808976352287113,2.5824353578111072,7.158358534671981,2.469162084134105,Iris-virginica
6.146097301510382,2.0246584319391845,5.253974423743462,1.5575260687738353,Iris-virginica
6.930119476120273,3.091544538770324,5.751291218085644,1.533796148926898,Iris-virginica
6.469186446914038,3.184249160574695,5.29055217848379,2.1237691420002545,Iris-virginica
6.729106573220441,2.899911658158887,4.837499051692532,2.285432091891866,Iris-virginica
6.222784245019209,2.740971339685578,4.835974733562067,2.0673087425585654,Iris-virginica
4.618503231238647,3.476422807853674,1.7412265457025877,0.1436298960125126,Iris-setosa
5.658408010576128,2.5281167535385936,5.102865217662739,2.0337298913268156,Iris-virginica
5.703752234660188,3.2032884247005113,4.71621314595707,1.7463790891001851,Iris-versicolor
7.842518039167289,2.857139784055672,6.902577680387077,2.2989538991961496,Iris-virginica
4.524968608926626,2.944279949586928,1.3229149771970479,-0.07503818048306712,Iris-setosa
6.345841174189722,3.581551798744111,5.572313670050003,2.008656269162894,Iris-virginica
4.956735975584822,2.915841448065147,1.4175585643524888,0.18734786669094064,Iris-setosa
6.792992954455071,3.159695629128014,5.191975504153219,2.103453757649714,Iris-virginica
6.161158882408653,2.5463282821614315,5.086013714216535,1.742799794173423,Iris-versicolor
5.672111224556358,2.2769921947326837,4.0884438462114066,1.1388523986997305,Iris-versicolor
7.302201060365835,2.8988421823561583,5.678886247187605,2.3053252646311715,Iris-virginica
5.97499852025783,2.9915932004168995,4.18232604580964,1.4303523441357935,Iris-versicolor
5.419315237943926,2.426414270954457,3.737488199254936,1.0282730704758383,Iris-versicolor
6.137140938963719,3.180523538258648,6.112299646673728,2.673651965545187,Iris-virginica
6.526824231885052,2.9339577128867167,5.228546762975616,2.2882418628012204,Iris-virginica
4.918554482594453,2.960737477662224,1.6547892160065518,0.06640677573072959,Iris-setosa
4.987341216812396,2.362857980201555,2.704859214267984,1.0963039358369802,Iris-versicolor
4.02254432550769,2.7644066974827597,1.3613078232032387,-0.1527954419015756,Iris-setosa
6.794902487469511,3.3865373342998772,4.992257735775155,2.2570687925419164,Iris-virginica
6.253861670081174,3.245184269854357,5.768380334866024,2.315917487544094,Iris-virginica
6.6510226384465865,2.7434502503959566,5.183543136995951,1.996566863233209,Iris-versicolor
6.296072600218834,2.8531840231777705,4.746625658376589,1.4390327703472128,Iris-versicolor
4.986055643874942,3.778458941811818,1.6972015602252115,0.4511223411831638,Iris-setosa
7.804705859976545,3.684997309760215,6.173902716221132,2.0882517696607126,Iris-virginica
4.905622282404243,3.2215415580841835,1.46704150752525,0.15515524460588148,Iris-setosa
7.622519040873569,2.9483153534306945,6.417837565870718,1.7837168737827542,Iris-virginica
6.801290373275478,3.049003349012603,5.790935962236434,2.360135390580529,Iris-virginica
6.366385242934668,3.405660361664561,5.695973338904001,2.464179279772921,Iris-virginica
4.393687894840402,3.0021869530332976,1.47202040508424,0.0701022910363325,Iris-setosa
5.0791810905044965,3.075496983691585,1.5147726376555397,0.06157479428639623,Iris-setosa
4.5349359322210345,3.160622738885151,1.5944550405021047,0.1294723565249314,Iris-setosa
7.0481470997846705,3.362646507920646,4.410148112642172,1.2707424964848042,Iris-versicolor
7.192112991688884,3.4033535981562713,4.430320310537568,1.39266147559092,Iris-versicolor
5.7227653436112025,2.8323537714962868,4.157302889019894,1.418835236350093,Iris-versicolor
7.29907096599808,3.3563099449316987,6.218346359709428,1.5578009006159108,Iris-virginica
6.2559285338507955,3.077088967361452,4.939823065555569,1.6616049205529833,Iris-versicolor
4.198523820131498,3.0072485558061004,1.5049007722259597,0.18408870274821065,Iris-setosa
5.299303779397972,3.3920999500561684,1.418010302831647,-0.09748001634412395,Iris-setosa
5.103316954747248,3.59328645241283,1.6499710186830732,-0.03173796808788776,Iris-setosa
6.359425786454636,2.512747917792486,4.952765103674885,1.5744719780657497,Iris-virginica
6.285942578737164,3.3087884549247386,4.733226930468414,1.407368003281622,Iris-versicolor
6.851538391814096,3.444854941715255,5.436893934543833,2.55960110680927,Iris-virginica
4.664612068947602,3.079195054095286,1.4305897848108364,0.0903547686568191,Iris-setosa
5.219566078680579,3.2395924440309107,1.9623095989051402,0.7251894518951756,Iris-setosa
6.186544210301446,2.890901727986163,3.8291309775446862,1.3887575449934788,Iris-versicolor
7.951384010114505,2.9991363937311077,5.823898747235441,2.4991256013563388,Iris-virginica
5.759044829794431,3.667806129827999,4.466795394741162,1.3939531743151683,Iris-versicolor
6.107767450308615,3.2674280209016002,5.622634474327628,2.2132571777753194,Iris-virginica
6.522909481891202,2.852115146498905,5.204444772714149,1.2082524737610163,Iris-virginica
5.566817510873633,2.5145374153879447,4.204111961123235,0.9842015994560929,Iris-versicolor
6.5035154983858945,2.4887815805818763,4.795104844739008,1.7347350461008917,Iris-virginica
6.180348905474425,3.1114379301914954,,2.0685505893941283,Iris-virginica
6.016561429896226,2.893785626698526,3.6129008083016507,1.4815706779058155,Iris-versicolor
6.681490095460237,3.1164999859407185,5.826551820119247,2.311140483354361,Iris-virginica
4.874180245432929,3.306160834843061,2.155593204663581,-0.015713571506145052,Iris-setosa
5.251873277858151,2.895373088043594,4.080588070605468,1.1416230410667771,Iris-versicolor
5.8028326679544895,2.811026668593614,3.6261858711451778,0.7381799584387774,Iris-versicolor
6.605185049294871,3.2875686664392965,4.919277232636732,1.9278869844599191,Iris-virginica
5.954280159996809,2.167218769250309,4.706680518244353,1.620460757204185,Iris-versicolor
4.770080218638064,3.5102275966293526,1.3708989884141707,0.8187467980598953,Iris-setosa
6.531043302533693,3.246436984174738,4.5015734313879605,1.6880884772579032,Iris-versicolor
7.014022373134153,2.7453510101518113,5.4970126089319695,2.058064036834068,Iris-virginica
6.271200700217273,2.379445922611729,5.037482726629039,1.2162426520571556,Iris-versicolor
6.09125112406208,3.5489091718045804,4.707791535985634,1.8767335389219324,Iris-versicolor
6.686760489235632,2.8240335470630282,4.33706385770574,1.327945245470575,Iris-versicolor
5.590710480692576,3.6757725237762715,1.3845078988447919,0.42310220451415764,Iris-setosa
6.22662199640855,3.041364613279556,5.676245804347175,2.3079562865201377,Iris-virginica
4.87025041217312,3.3286075929441625,1.2613727259842684,0.3913168121558869,Iris-setosa
5.315640990517222,3.7683383797432586,1.2270598479575656,0.36615822119706787,Iris-setosa
4.665639656483708,3.2487648774385085,1.661497962819179,0.5043851273784041,Iris-setosa
5.170521247284594,2.8102429558312405,1.5583820410087732,0.3115111703380651,Iris-setosa
5.916375274415395,2.8158858602633448,4.156086941821027,1.3566073416150293,Iris-versicolor
5.641154759518423,2.7768054297234546,5.1517474326658705,1.8604662482795393,Iris-virginica
7.092988024831873,3.1247521297325487,4.914919375301485,1.5587089769357154,Iris-versicolor
5.736008362997058,4.006008190317475,1.5030886072969118,0.14998849960077554,Iris-setosa
6.566855698787543,2.946108914764754,5.32505288831097,1.9702594108497813,Iris-virginica
4.855791018794082,3.6464481308316534,1.2847696775149102,0.2941712658458446,Iris-setosa
6.086733194803006,2.9881210341338345,4.333938105320499,1.5528352255110724,Iris-versicolor
5.435771410972959,3.9577932548155355,,0.39829593893914794,Iris-setosa
6.219443625662461,2.902446108981295,4.177002574250456,1.1879088646785556,Iris-versicolor
4.260216468941653,2.802432531614989,0.8469124197843478,0.3229046967298105,Iris-setosa
5.2437230764239295,3.583964518803465,1.4996965941488103,-0.04071573947934842,Iris-setosa
6.966842161633064,3.150402365584919,4.845138926386147,1.2147353128309137,Iris-versicolor
6.5523796585494365,3.0015717543499845,6.15339186922436,2.5409037370741956,Iris-virginica
4.998886456299418,3.004497452894872,1.8565262917157157,0.3822655505035079,Iris-setosa
6.753853359764269,3.5875104583457635,5.716396421914724,2.25680837862299,Iris-virginica
5.0101521441177885,3.3038438104247656,1.443953799980635,0.4831500167698778,Iris-setosa
6.273258490633033,2.698567551363222,5.66852524033499,1.4459925422539597,Iris-virginica
6.856042433151089,3.1893487659026047,5.747755048148071,2.5081683493970117,Iris-virginica
4.92723700682229,3.6133065433995304,1.837367824569925,0.4227403328335463,Iris-setosa
6.343410280945752,2.7085839464577974,4.411437949564976,1.3403991535408797,Iris-versicolor
5.998934859500334,4.12416956171456,1.5140037116487721,0.6001826692228678,Iris-setosa
4.258033978365811,3.266527013861595,1.29258270522359,0.41396901801399466,Iris-setosa
6.327762636914866,2.9456731446395072,5.456268135661172,2.3458182658060767,Iris-virginica
4.664556025643095,2.958687504840168,1.5952704881102386,-0.13667676335997356,Iris-setosa
6.796724840237778,3.140774241465076,5.861528761723675,2.0663682892449384,Iris-virginica
4.759966020886207,3.3870685280542836,1.1203993006325381,0.1321247241425316,Iris-setosa
4.497308092162701,3.314141659746607,1.620831999244697,0.3092359868429568,Iris-setosa
5.73595280585994,2.5016630771949555,4.430116549469661,1.4992972129247193,Iris-versicolor
6.273732321332252,2.591554847167195,4.676397649221408,1.7095828233752621,Iris-versicolor
6.563848631150755,3.170736520243478,5.339172092287361,2.0315907874236405,Iris-virginica
5.687499761994216,2.734748226178809,5.34814330104366,1.9121174833425894,Iris-virginica
5.544882487191959,2.8337382597748157,4.209271868564661,1.2248560519300173,Iris-versicolor
6.003308433156159,2.4854035507730603,5.642550350016832,1.1144560370915504,Iris-virginica
4.785761975018499,2.7848637793230413,1.4616868723256156,0.591029223753942,Iris-setosa
5.636495378679618,3.8792734760944665,1.5737520250050865,0.025200307339921624,Iris-setosa
5.08314259603522,4.381006452049371,1.681239420377072,-0.11683593156651378,Iris-setosa
6.189921128323502,2.7090141806652968,3.801977041013978,1.5997829776341619,Iris-versicolor
,2.9381506475767556,1.2629148441043665,0.08545294104994836,Iris-setosa
5.479753055198647,3.173515880638315,4.188041251690089,1.5738448108006602,Iris-versicolor
4.9608146005417035,3.5008542178439908,1.9552440259393973,0.34555546365059087,Iris-setosa
7.75787081152201,2.878185323647696,6.665354734613031,1.8969719241932774,Iris-virginica
6.467326851971311,1.914948077158534,4.484995680375113,1.6995132400563167,Iris-versicolor
6.129523903591239,3.164396548321931,4.164888981047975,1.4689014090197883,Iris-versicolor
7.0218502438202,2.7463301934433364,5.809686280999096,1.6565951137913895,Iris-virginica
4.411396338563982,3.0583889541654417,1.5054412051115418,0.03369748316538829,Iris-setosa
7.162900898892092,2.8622226618074285,5.811627697376646,1.8175935608476406,Iris-virginica
4.7192012090267195,2.9601283858816823,1.2377084230769106,0.4883211223081554,Iris-setosa
6.15290660160224,2.2999841005513963,4.175099931374725,1.0445491913763565,Iris-versicolor
6.307473583952967,2.9422671271554584,5.443366808830902,2.185831067456494,Iris-virginica
4.821618096800569,3.077649586569207,1.5470407191581603,0.2474155100772909,Iris-setosa
5.17239547199638,4.047613805346757,1.3948001359585707,0.37199096867678355,Iris-setosa
6.2064669360206075,2.7765723600773953,5.5242272456968,1.9843681887639293,Iris-virginica
5.629015456234281,2.616608383465218,4.002398679356751,1.1076212706296826,Iris-versicolor
6.679768934629068,3.0010302438005168,5.43707991821101,2.407862652602336,Iris-virginica
6.817829017282515,2.988984278843774,5.215937606949049,2.152370688796761,Iris-virginica
6.886339009808881,3.3844471252318433,4.154493658116717,1.5704177514309774,Iris-versicolor
6.425616636979656,2.451936444125853,5.817771246773145,1.813341599869374,Iris-virginica
4.563953356533324,2.6216934582371745,1.321230855383744,0.12575934728740235,Iris-setosa
7.306548608358858,2.732076940806233,5.946864539767636,1.844722401908159,Iris-virginica
7.2230238297366665,2.8691446691419107,6.125623052992798,2.094438211525069,Iris-virginica
5.723224934475665,2.6264443621624007,3.9041724326066825,1.2349057571725237,Iris-versicolor
6.019243137279843,2.6288002240688986,4.812250978251554,1.9338226014811501,Iris-virginica
6.429571465624223,2.6938647221420986,4.8963500849190265,1.124593959579298,Iris-versicolor
5.789885494573733,2.479294137261376,3.5943119987618974,1.0016318561286024,Iris-versicolor
4.851786253062644,3.21920680870043,1.3473674605714256,-0.06711924151746129,Iris-setosa
6.3029652618700025,2.7773197710835316,4.638156331363928,1.3268471597359295,Iris-versicolor
6.477684196447239,2.761963734760519,4.450278333017549,1.2103526603572792,Iris-versicolor
5.850537252940406,2.817861112871611,3.251610436451115,1.127348977774385,Iris-versicolor
5.132578147934423,3.238842375733843,1.5715073895508558,0.3117086848824526,Iris-setosa
6.207331070637905,3.157484373226683,5.075743267185921,1.5169119608284152,Iris-virginica
7.557148041591691,2.6643751401535907,6.147377577130104,1.7342044164540562,Iris-virginica
6.239625486024765,2.9996636117447015,4.828599273717249,2.215050534201589,Iris-virginica
4.855520558754956,2.9137595752712953,1.492647277548234,0.2811047984008794,Iris-setosa
6.593888735933441,2.8911795042502444,5.152131984986318,2.219648616024667,Iris-virginica
6.018316015394495,2.9767439696846187,5.143029888411152,2.096124160810939,Iris-virginica
4.734379569147398,2.8812137745844737,1.6373605411367524,0.030051355338134245,Iris-setosa
5.784514661850193,3.331863172672312,4.484588643050964,1.6808454615280952,Iris-versicolor
7.269288448634647,3.3209401806129657,,1.1120443370376405,Iris-versicolor
4.758370067418288,3.656245135428277,0.841250239901403,0.05734891963730185,Iris-setosa
6.751275552925234,2.8933595084076362,4.622869251955701,1.6497588741906555,Iris-versicolor
6.242971531336589,3.4901462876702745,4.498703207736883,1.6790149931119691,Iris-versicolor
5.19694111111372,3.1426736712493732,1.662490273086395,-0.17922951435049225,Iris-setosa
5.741246942030703,2.3696969291360244,4.023482258808762,0.7719856656728954,Iris-versicolor
4.5222380696416,2.7432025250344108,1.4699568863781898,0.2519465189911668,Iris-setosa
5.665541420946267,2.805812028753948,4.275131085865327,1.2223647440280907,Iris-versicolor
6.607076879220789,2.8264520924659133,5.2064629052449725,2.071504798363252,Iris-virginica
4.12351002310883,3.1177448782737414,1.5128860008842995,0.04922054989603042,Iris-setosa
5.838121145673841,2.7912822916729354,4.3285511166235064,1.5232026165324555,Iris-versicolor
5.090648530137155,2.7758024626385502,4.539617442675905,1.6611070705696298,Iris-virginica
4.66137465781729,2.8271491574746985,1.5245667591429182,0.14403304692563224,Iris-setosa
5.0578662766694995,3.030947049351569,1.3486195927093076,0.2739447076603461,Iris-setosa
8.040024530348443,3.5207431897060744,6.558302662879145,2.0361914483056283,Iris-virginica
4.7990581173861,3.3234781038935526,1.4832988957777111,0.14146109800390194,Iris-setosa
4.6182349305830845,3.411462300055024,1.0449510381469722,0.4606511937767651,Iris-setosa
5.944023602066598,4.217848536750186,1.3131635828510935,0.1609970788891804,Iris-setosa
7.11648160132433,3.1550868291048824,5.894816167395125,1.7542223255052343,Iris-virginica
4.921660613556686,3.423978225876888,1.3310678597621333,0.2167229580426132,Iris-setosa
5.815753562364422,2.4082306202791273,4.845297207203212,1.5280022306676202,Iris-versicolor
5.8314430668171315,3.5600362523100446,4.659264568388244,1.8375924572703748,Iris-versicolor
4.477764358954891,2.893755561106989,1.1310682118014537,0.35515974193140665,Iris-setosa
6.860103067412967,3.069262862015994,4.161029742067538,1.4134968603229736,Iris-versicolor
6.749357713990088,3.345485944735777,6.000169105629152,2.488085860245305,Iris-virginica
5.281270518096186,3.7774417061061416,1.41536368498453,0.2584516379783335,Iris-setosa
6.2377228832986855,3.2535909277370596,5.59156130305647,2.2494072507334844,Iris-virginica
5.668995553548511,4.047677671878124,1.2866041263532915,0.316558842344765,Iris-setosa
5.694055566701502,2.8094825556703578,4.243977100307839,1.2197904713055694,Iris-versicolor
5.61962220592629,2.975661286622465,3.907649133510347,1.5753383126980165,Iris-versicolor
6.533191583893566,3.1345490836647816,5.483767245167742,2.506860874951404,Iris-virginica
4.70988787818759,3.1593285128814137,1.5826150982835183,0.34667117252416213,Iris-setosa
7.4041240398838735,2.924992178406923,5.687417332608952,1.813939597120712,Iris-virginica
5.1540133629497085,3.412709532814985,1.2656402437194436,0.4583945200843039,Iris-setosa
6.013392133271911,4.299184858180256,1.087616115301249,0.3082602542521012,Iris-setosa
4.711543910106342,3.2628787439928275,1.6918884252301278,0.18459497305077519,Iris-setosa
6.862213135018328,3.457858189088823,5.446388001540374,2.0335824110907827,Iris-virginica
6.204579738228652,2.122283570430317,4.069135178267965,0.7799279824768519,Iris-versicolor
6.493081572065162,2.9637934024001056,4.508186016100912,1.3184537135068726,Iris-versicolor
6.031347061473158,3.130102618017083,5.455655019297518,1.6473861630316893,Iris-virginica
6.269871050348389,3.1176087229942366,4.505956137868045,1.7982595260528074,Iris-versicolor
4.920786095930309,2.2005695766507807,3.0051298294413153,0.9053795502116014,Iris-versicolor
8.089698930813313,3.568416770478675,6.169571628044714,1.989876242154828,Iris-virginica
6.636068435287878,3.2714400462164632,4.14028414368839,1.296927795189878,Iris-versicolor
6.657758434910307,2.6869287045160903,5.734825346460613,2.372130997000527,Iris-virginica
4.7949422824440875,3.22638190501862,1.5332022113784793,0.13609914551383961,Iris-setosa
4.728060294130667,3.2373263566298727,1.7931870793181073,0.09355452396461553,Iris-setosa
4.914580476995436,2.748859209497643,4.254171003936575,1.9103007762598347,Iris-virginica
6.000768178717133,2.941333278326629,5.055531021255717,1.3923712527083105,Iris-versicolor
5.593993191603783,2.5163204078490624,4.339717553844098,0.7882588214138182,Iris-versicolor
7.170997619803321,2.736219384347387,6.571947426951656,1.9475600835283478,Iris-virginica
6.908894194995578,,5.002905476823018,1.8924782202685229,Iris-versicolor
7.80498866888579,3.5659817949855115,6.959117132619629,1.9214993145055512,Iris-virginica
7.688271637804411,3.0963018932099313,6.071557503182507,2.1295849889619767,Iris-virginica
6.355145557780571,2.9992011313416556,4.771105432622458,1.151356923228644,Iris-versicolor
5.90796523829408,3.094270903473285,5.118325465379741,2.0097768815211006,Iris-virginica
6.852402816734605,3.0113118468542,5.667921578955213,2.4763653197260003,Iris-virginica
6.810570987099257,2.8832709288795413,4.395776553800348,1.505856985912046,Iris-versicolor
4.788764948944798,3.5141299706616946,1.4979110265372166,0.4626670461498408,Iris-setosa
5.619649787539638,2.7816854810999763,5.008503782098041,1.8584727670570234,Iris-virginica
6.54205810239101,2.353661714317072,5.732775425345361,1.8291138953567387,Iris-virginica
7.443387595073107,3.171530348001465,6.2600281864681495,2.4948189761061665,Iris-virginica
6.24054768095106,3.0569586120411687,4.730944652144224,1.5454558422741114,Iris-versicolor
5.810771419894491,2.5974818186368314,4.658879496154723,2.2117383822191052,Iris-virginica
6.362364389617785,2.3004757544391405,4.267356269210801,1.226450246129438,Iris-versicolor
6.087264217985391,3.344271606373437,5.362843856725141,2.6835237053741534,Iris-virginica
6.006942952672159,2.9407624817948994,5.009633260995925,1.7671086902997688,Iris-virginica
4.597305427114961,2.6984404665226327,1.140248528067842,0.3974837283158316,Iris-setosa
4.223127842124795,3.2708167594553794,1.3878522220686276,0.03240750002626838,Iris-setosa
5.057788319552287,4.0949095836059115,1.604466024972516,-0.10250902013181354,Iris-setosa
6.060195754143367,2.8392546029607075,5.5299450707405775,1.2695464603399056,Iris-virginica
6.759788237703451,2.8238326214872504,5.52728236191988,2.302691565133432,Iris-virginica
5.842215471683835,2.4046934261580843,5.701239044591468,1.214211891859347,Iris-virginica
5.669731581737201,2.4063898641458277,3.7732309076764943,1.0785149298034034,Iris-versicolor
6.124112428401268,3.0168807770320463,4.462938255300422,1.542560806317018,Iris-versicolor
6.032958050648695,2.3384960056557533,4.200111908495173,1.2740627262798474,Iris-versicolor
6.103957224718836,2.9197777266289315,5.340370769102013,2.0293828777987,Iris-virginica
5.642958978864535,4.055946092037602,1.1779497099092555,-0.05757217862862418,Iris-setosa
5.8256260644053315,2.769907626308292,4.546201062410587,1.5395372727507304,Iris-virginica
4.707453014526613,3.2080759459764265,1.4388700170143587,0.037910229951382074,Iris-setosa
5.667208318997005,2.5843163589795735,3.382434974902008,1.1504864942907571,Iris-versicolor
4.990039707556295,3.1555422382227682,1.4396335205803954,0.4510974099100279,Iris-setosa
5.4228611772304625,3.9907876016382717,1.4015397042762783,0.1734022240816342,Iris-setosa
6.010951119878541,2.7809843707076953,4.423972100769537,1.0926069394439792,Iris-versicolor
6.842398109508313,3.265590117615813,4.892078814740647,1.458397190465494,Iris-versicolor
6.65309653666638,3.0637307228353743,5.7890899482121325,2.052722575750285,Iris-virginica
4.5082657061069416,2.9166309418703467,1.843922604546721,0.11458796451518152,Iris-setosa
6.194817296750122,2.3458384406819266,4.838832481156164,1.862767755915466,Iris-virginica
6.295007827199392,2.5822492755227615,5.496758415794176,1.8720200192269878,Iris-virginica
6.468479929059222,1.9704481302273298,4.705415084733521,1.70592339485303,Iris-versicolor
7.0522785154499825,2.9922070752646777,6.173614307715761,2.32183900708266,Iris-virginica
5.515304362276264,2.851878752354155,4.104472995952281,1.079059478850198,Iris-versicolor
6.274690693884605,3.173022667283788,5.440924577881004,1.5533428328494732,Iris-virginica
5.658629640813962,2.880878870440446,4.891441730688649,2.2893748158857252,Iris-virginica
5.424603568217332,4.43653285120978,1.4156859523570287,0.2022907474440907,Iris-setosa
6.690022190407926,3.119828927127746,5.1067057023519835,1.4855463973413727,Iris-versicolor
5.528281779245576,2.552876970157545,4.780220606604535,2.1293400601860437,Iris-virginica
7.529157773610831,2.368297153213813,6.6928256128139445,2.2057409965677666,Iris-virginica
7.574604915869932,2.5507296444517977,6.551625109763891,2.1105661793944517,Iris-virginica
5.705194698097158,2.9987570993539236,3.9072361501437007,0.9497859614972608,Iris-versicolor
4.723991968886772,2.96865663464575,1.3952301706687014,0.09419779640417739,Iris-setosa
4.776051261619171,3.3497665915588986,1.3587824170627554,0.6731937540960418,Iris-setosa
5.850994665422135,2.887057326286784,4.13758123963291,1.0071692404461252,Iris-versicolor
5.830017574738477,2.7108435711204435,5.218165809583739,2.154130905468751,Iris-virginica
5.865332316820708,2.6519354556375854,4.407172545557855,1.2405917520660708,Iris-versicolor
5.974820512811771,2.80898640150272,3.7533892483694835,1.4158995000852814,Iris-versicolor
7.875399483336291,2.7165534445067854,6.773893514144142,2.0206427384110857,Iris-virginica
5.053507532934509,2.9217674061162087,1.6218128078937113,0.12280710056678204,Iris-setosa
4.825997411254754,4.0380778417511936,2.000032648369749,0.6803762021829249,Iris-setosa
6.889376455083303,3.0308037631955416,5.092707861719307,1.6661453364934007,Iris-versicolor
5.401330410273722,4.141588493195531,1.4096311839040712,0.5494213501086697,Iris-setosa
5.445251639853635,2.300230607951041,4.069255426848025,1.047838482875941,Iris-versicolor
6.135544642235099,2.675754599722148,5.5650812575708954,1.9715552480631098,Iris-virginica
6.647235661888217,2.567406974723171,4.796432625264804,1.5083993088190149,Iris-versicolor
4.69878309309053,3.163846229346063,1.659388453226111,0.11541632774330368,Iris-setosa
5.350411648057507,3.2271807739736005,1.2774274040387232,0.10138129867868786,Iris-setosa
5.61865922149825,2.60010395906952,5.2217189618374915,1.838379136386698,Iris-virginica
6.3001292146596395,2.981818082979964,4.2607809639174565,1.234348552007166,Iris-versicolor
5.095453915604316,3.6407851746764313,1.3368208423232375,0.32807036698479725,Iris-setosa
6.060263471889703,4.030453540833096,1.1923386945584487,0.2602661520330317,Iris-setosa
5.4793587503569885,3.92763417038592,1.5261556611386542,0.13827390078993268,Iris-setosa
6.2328998972205305,2.6089157126738645,4.929078727642259,1.6386079230748316,Iris-virginica
4.508372728476274,3.13326240334221,1.187538593533199,0.48030538636980047,Iris-setosa
5.070206337850526,3.407263540097802,1.4216987944395152,0.33515449837432437,Iris-setosa
5.949112729959668,1.9394941856943602,5.271226320351624,1.7897029725726195,Iris-virginica
5.446310473257071,2.208982640668007,3.6887281828578815,0.924932545453609,Iris-versicolor
4.884529754798524,,0.9298186117268767,0.09839398883895495,Iris-setosa
